img_id,img_name,img_ext,img_dir,img_shape,img_size,img_mean,img_std,dtype
7cb74ed59940,7cb74ed59940.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",582224,158.71403884887695,42.428564757178364,uint8
7d79858088dd,7d79858088dd.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",522700,152.03926213582358,38.47420431355834,uint8
7ce1ea085694,7ce1ea085694.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",584352,159.72561518351236,36.92693260527041,uint8
7d04bb0f91e2,7d04bb0f91e2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",549192,123.23944600423177,51.92540592385536,uint8
7caa41d5f4b3,7caa41d5f4b3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",697012,140.66020965576172,56.42864367109345,uint8
7d24d1405a7c,7d24d1405a7c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",638444,173.88564427693686,38.83296579964861,uint8
7e287a4748e4,7e287a4748e4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",677424,139.42711385091147,54.57263846998253,uint8
7dae8d5900e4,7dae8d5900e4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",648810,135.18548965454102,54.01178244036812,uint8
7dcaaea13969,7dcaaea13969.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",629246,136.75300216674805,50.530985934020336,uint8
7d0038b7076a,7d0038b7076a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",594302,157.27575556437174,44.004475132209905,uint8
7d8ef01cc5cd,7d8ef01cc5cd.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",596566,166.44564819335938,40.2835313715537,uint8
7d3bfb1a5114,7d3bfb1a5114.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",574432,148.923220316569,49.56631517757025,uint8
7d0811f0a60a,7d0811f0a60a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",507916,149.30999247233072,44.14344590156501,uint8
7da0132d158f,7da0132d158f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",574736,151.83924357096353,39.871151833583916,uint8
7d51fc0df5d6,7d51fc0df5d6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",653180,139.54374313354492,59.315583376421124,uint8
7d23be56ccd5,7d23be56ccd5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",572368,160.37278747558594,37.6686777993041,uint8
7d0a50e095b3,7d0a50e095b3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",624598,152.61981582641602,47.96526979777689,uint8
7d43e5c2d237,7d43e5c2d237.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",623304,130.13189061482748,48.61710185532737,uint8
7cb715d5413c,7cb715d5413c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",711454,151.94122187296549,52.63154574607902,uint8
7cad87f5a606,7cad87f5a606.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",493720,183.6205037434896,44.237037701278055,uint8
7d5e69d3c7c8,7d5e69d3c7c8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",636492,168.50531260172525,40.84892998260808,uint8
7d735c964c35,7d735c964c35.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",563088,131.94102350870767,49.97823619979372,uint8
7e20a07b714f,7e20a07b714f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",685914,136.72844950358072,51.58896366008667,uint8
7e3086f1a282,7e3086f1a282.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",603496,145.07123311360678,41.20573484760928,uint8
7d84ccd47526,7d84ccd47526.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",649318,138.82604344685873,53.333740020716284,uint8
7de21232ab33,7de21232ab33.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",570250,169.0309969584147,47.951525442372514,uint8
7dd9449a7547,7dd9449a7547.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",591174,139.8662872314453,42.52104098942162,uint8
7d407fe3e58e,7d407fe3e58e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",610212,142.7783432006836,51.08988373673127,uint8
7de0545e787f,7de0545e787f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",600546,146.44671376546225,56.2997716474115,uint8
7db4a2106f14,7db4a2106f14.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",584914,157.35847854614258,54.04783008661084,uint8
7dfcc533850b,7dfcc533850b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",619140,142.99440129597983,50.208857207446684,uint8
7e5d6e41b22b,7e5d6e41b22b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",550728,131.47310384114584,49.24033844565321,uint8
7e50151145ef,7e50151145ef.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",650098,162.17262013753256,42.764366518860925,uint8
7db704f3e0f0,7db704f3e0f0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",674660,134.55286407470703,56.811385042480204,uint8
7e090fce7bd8,7e090fce7bd8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",618322,143.10361353556314,50.367280203560526,uint8
7db0f1a1a2b4,7db0f1a1a2b4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",592396,137.71557998657227,49.32610345544418,uint8
7e48157383aa,7e48157383aa.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",613374,134.78124618530273,50.97490221303832,uint8
7e4aafd1ec14,7e4aafd1ec14.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",624796,150.5998560587565,51.71921952360783,uint8
7dd8d20f8581,7dd8d20f8581.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",635798,172.04601287841797,38.046061840569166,uint8
7cf904e621da,7cf904e621da.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",607426,133.91459019978842,55.240178267820966,uint8
7e56a03ce10c,7e56a03ce10c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",645780,137.5078125,54.23560316841389,uint8
7e22b2dcbac5,7e22b2dcbac5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",580932,132.6866086324056,50.61533538182378,uint8
7f0de9dd4d89,7f0de9dd4d89.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",627676,144.68121210734049,53.84150946227324,uint8
7f3c1605c417,7f3c1605c417.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",626188,138.5249481201172,50.636452623750976,uint8
7f65f6c95d58,7f65f6c95d58.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",611650,144.6270612080892,47.05562283491584,uint8
7fa3f4b8925a,7fa3f4b8925a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",646656,135.7279510498047,52.90387535191713,uint8
7f4f61fd63d2,7f4f61fd63d2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",700094,140.72079849243164,53.58181320597919,uint8
7e621aecb2e6,7e621aecb2e6.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",654366,162.05207061767578,42.53908652857517,uint8
7ec57bd82f1c,7ec57bd82f1c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608488,164.0222078959147,38.53522170288029,uint8
7e90fafff742,7e90fafff742.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",607078,135.6162427266439,53.137157619077804,uint8
7f34441a1f79,7f34441a1f79.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",719180,139.71981557210287,55.47208200088604,uint8
7e97ecdac5d2,7e97ecdac5d2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",624454,146.49608357747397,52.231117547108866,uint8
7ed2263d8989,7ed2263d8989.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",639644,154.70066833496094,48.16431029818597,uint8
7e72cf2b43bf,7e72cf2b43bf.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",628268,150.702273050944,47.04477441420567,uint8
7eca84dec78f,7eca84dec78f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",644352,137.3891576131185,45.38154584076619,uint8
7f07ab9485fe,7f07ab9485fe.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",599876,167.33073806762695,42.81106746215085,uint8
7eae25763336,7eae25763336.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",565518,141.8631591796875,47.20670243831204,uint8
7e75a9545fed,7e75a9545fed.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",671588,133.56619517008463,52.06875122216637,uint8
7f6abd7bc8b9,7f6abd7bc8b9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",616562,128.2402254740397,50.249027848377864,uint8
7f30c82b7b04,7f30c82b7b04.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",582942,163.73855209350586,40.80504967279859,uint8
7e695638b845,7e695638b845.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",285970,200.95697657267252,36.59966726138537,uint8
7f3885828905,7f3885828905.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",454960,184.86074447631836,44.89177669265451,uint8
7e9ac6cf4641,7e9ac6cf4641.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",548246,154.30462519327799,39.04661866056066,uint8
7e88c4cb21f9,7e88c4cb21f9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",636856,135.5547726949056,53.313261188902125,uint8
7f148ea6f14e,7f148ea6f14e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",668818,128.90349960327148,52.1536842355174,uint8
7ee2780333ba,7ee2780333ba.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",622296,165.33480962117514,40.43770149967193,uint8
7ec06208a352,7ec06208a352.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",647694,143.97612635294595,51.35240678668707,uint8
7fb1ea6b8b14,7fb1ea6b8b14.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",647400,142.0904909769694,55.34225410965266,uint8
7f74c3c6dcb7,7f74c3c6dcb7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608766,132.0683937072754,56.89101301651129,uint8
7fe3d43f3044,7fe3d43f3044.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",597380,146.3793042500814,50.64042748349786,uint8
7fc30872c408,7fc30872c408.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",591854,122.57216898600261,52.23063325056605,uint8
7ed3c29e02c2,7ed3c29e02c2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",601156,161.00042724609375,40.49916329883668,uint8
7fc91238e6f8,7fc91238e6f8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",609724,146.73166020711264,47.69874872696625,uint8
7f91f83acbba,7f91f83acbba.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",621060,133.50668462117514,53.08772353329145,uint8
7f3c8c2f0fa5,7f3c8c2f0fa5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",619862,178.18106587727866,38.581007131838064,uint8
7f5a8133e4d9,7f5a8133e4d9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",640736,153.44086074829102,44.678605958206965,uint8
7f61489d23e1,7f61489d23e1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",603480,133.7096939086914,55.245470708605666,uint8
7fbb50097f14,7fbb50097f14.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",534942,146.90784327189127,58.21908949755088,uint8
7fb608f214b8,7fb608f214b8.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",576078,125.20036697387695,49.9716664738383,uint8
7f41aff561f7,7f41aff561f7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",576900,162.09843317667642,56.75848902357888,uint8
7f446ed19c5e,7f446ed19c5e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",657600,134.07970555623373,54.46448531889581,uint8
7f849590d482,7f849590d482.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",598976,146.1150334676107,38.66442069922807,uint8
7e6f2072dfbb,7e6f2072dfbb.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",582604,135.09792836507162,52.55264159712404,uint8
7f8200b8c2a9,7f8200b8c2a9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",626022,151.03057607014975,52.85905523673109,uint8
7f3ebe2a26e3,7f3ebe2a26e3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",588018,157.99795150756836,40.44209806153159,uint8
7f74edf5f59e,7f74edf5f59e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",576086,155.29663213094076,39.62643019861713,uint8
7fdca331946d,7fdca331946d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",609482,149.9046490987142,41.1877603312833,uint8
7f6c884b3930,7f6c884b3930.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",593918,134.60844548543295,50.40259064907327,uint8
7f8b1dbe8485,7f8b1dbe8485.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",666048,145.90430704752603,52.7273064385301,uint8
7fc7a09ddc3e,7fc7a09ddc3e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",605900,162.06411361694336,39.41671955614235,uint8
805d093c4d7b,805d093c4d7b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",560948,120.17558288574219,52.80373829425635,uint8
80be86d01cf0,80be86d01cf0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",588038,143.77341969807944,41.7650677817037,uint8
815ce3cd2f2d,815ce3cd2f2d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",576940,154.2807960510254,39.98484082107242,uint8
81c401e23167,81c401e23167.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",677558,137.2798080444336,54.704642475067594,uint8
7feeafb174bf,7feeafb174bf.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",619046,168.7004597981771,43.67168501412363,uint8
800288d94ed7,800288d94ed7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",544894,135.0300178527832,47.93435586178071,uint8
7fffeb140e98,7fffeb140e98.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",575686,167.97688929239908,39.63625535991399,uint8
800e6eb2c9a9,800e6eb2c9a9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",616650,120.45369466145833,54.22295519723769,uint8
81a3ee89fe58,81a3ee89fe58.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",610786,135.96016565958658,53.96318215568969,uint8
80b2a8a2ec70,80b2a8a2ec70.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",614666,129.4526227315267,52.93728094519191,uint8
8096f5fed0ea,8096f5fed0ea.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",669982,137.3653907775879,54.68125306272322,uint8
8055d1a1a546,8055d1a1a546.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",295696,195.8937555948893,35.113131487191964,uint8
8034004a9385,8034004a9385.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",466864,173.63249715169272,47.07310335720531,uint8
815d14d90eb5,815d14d90eb5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608524,168.18533833821616,38.845763499504095,uint8
811adee237eb,811adee237eb.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",634586,126.28509140014648,55.88956943711527,uint8
804abcee4a22,804abcee4a22.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",615632,156.4550666809082,40.0365498162173,uint8
80d6ed983164,80d6ed983164.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",641216,135.23990885416666,52.74388819858972,uint8
8110407ec7c3,8110407ec7c3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",607612,161.19125747680664,42.68514517804306,uint8
800fb4d717c3,800fb4d717c3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",674124,135.04414240519205,53.823305098611165,uint8
8047c43b1cb2,8047c43b1cb2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",570872,160.74889119466147,49.95358765889104,uint8
805233920471,805233920471.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",640292,131.17086791992188,50.691775509891,uint8
803d26d122be,803d26d122be.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",597480,174.70684814453125,38.233273534419816,uint8
8182a03edd17,8182a03edd17.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",615536,141.02385711669922,45.27963613252692,uint8
820187384c46,820187384c46.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",615164,133.83498509724936,54.24330914187531,uint8
80c49af4e562,80c49af4e562.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",635556,139.27991231282553,50.412168919167996,uint8
807952a15f7e,807952a15f7e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",726160,139.78076299031576,53.81727451022905,uint8
8049bfa4f41d,8049bfa4f41d.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",631844,142.24035008748373,45.27181217348641,uint8
8195e3eccd39,8195e3eccd39.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",577632,162.4457219441732,39.334226410962664,uint8
8098bb3d6b94,8098bb3d6b94.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",661362,136.37213007609049,52.99898536805647,uint8
821253cb5754,821253cb5754.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",592676,161.66925430297852,39.101824006295004,uint8
80a90061931f,80a90061931f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",609102,151.3375498453776,42.57650575718032,uint8
807b8eefd661,807b8eefd661.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",590210,159.2175776163737,42.04569429441159,uint8
81e49a2e8c6b,81e49a2e8c6b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",641700,150.71058654785156,47.823011921928,uint8
80f94b4ae058,80f94b4ae058.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",652006,139.17748641967773,54.907959505099186,uint8
81817805d96a,81817805d96a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",644456,151.1432024637858,42.28980490832666,uint8
81ccefd2df36,81ccefd2df36.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",618568,138.03153610229492,53.34517607580346,uint8
81311a7e415b,81311a7e415b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",606838,129.3181266784668,53.14882666508281,uint8
80b78ed8d2bc,80b78ed8d2bc.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",670086,143.2753117879232,52.095078198181135,uint8
80e39a2c0584,80e39a2c0584.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",567462,144.0172856648763,46.402281257557775,uint8
8037ac8e4b55,8037ac8e4b55.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",605404,161.86389668782553,38.652408032430166,uint8
81e8ec1597a9,81e8ec1597a9.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",652644,126.10904439290364,50.64846472450358,uint8
80a13404f88c,80a13404f88c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",688448,139.46087137858072,54.62191977858182,uint8
81c9693f33ae,81c9693f33ae.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",606210,135.8783187866211,52.646244449573274,uint8
8163758bbfe3,8163758bbfe3.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",653702,144.23544438680014,53.90025739309789,uint8
80643caa335b,80643caa335b.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",605250,144.58703486124674,49.49708939963343,uint8
80a515546609,80a515546609.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",665888,154.62697092692056,44.15042147703534,uint8
81556b584a99,81556b584a99.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",646202,146.87727228800455,53.317072547433206,uint8
81d7080ee1f1,81d7080ee1f1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",659918,147.38855616251627,50.7633329360279,uint8
8250218f570c,8250218f570c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",591278,138.30065790812174,42.98375509398962,uint8
8297ecb276e1,8297ecb276e1.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",615080,151.9014689127604,40.12245176505709,uint8
83823f946f62,83823f946f62.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",565312,141.83315404256186,51.17848943715179,uint8
8390750e16e5,8390750e16e5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",635024,157.73928833007812,44.869984065950476,uint8
82164f736db2,82164f736db2.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",654294,135.98302459716797,53.246015126527695,uint8
823975f9a7c7,823975f9a7c7.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",614302,150.26073201497397,41.12058395007275,uint8
821c4ead0239,821c4ead0239.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",630800,138.64605967203775,51.81348804729379,uint8
829e4d31c843,829e4d31c843.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",608562,147.81398900349936,44.14335532066395,uint8
8279371ab262,8279371ab262.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",485216,166.33954493204752,54.537264302975544,uint8
82a5bad0ed1a,82a5bad0ed1a.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",591820,125.30377451578777,50.81126648023188,uint8
8383120256d4,8383120256d4.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",577628,148.6542091369629,42.48200401749964,uint8
8254e9f1af65,8254e9f1af65.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",612754,162.5637181599935,47.61067318068429,uint8
8304f634e76e,8304f634e76e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",591098,149.88810602823892,46.996021868935244,uint8
825c86b85e5f,825c86b85e5f.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",657224,138.71494674682617,52.380488884966994,uint8
82601f023e68,82601f023e68.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",642956,170.4003588358561,40.80690915221974,uint8
82f80558f009,82f80558f009.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",631308,143.33293787638345,46.338747575565904,uint8
826983d713b5,826983d713b5.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",656612,127.91149393717448,55.04762672374047,uint8
832a1cf1a44c,832a1cf1a44c.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",613064,115.4833157857259,54.36492306329672,uint8
82257d852c6e,82257d852c6e.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",612712,153.07735315958658,43.411432850755006,uint8
82e7996caf40,82e7996caf40.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",570180,151.33066050211588,39.142789302545616,uint8
82f5fd3080a0,82f5fd3080a0.tif,.tif,/hdd-pool/hubmap-hacking-the-human-vasculature/train,"(512, 512, 3)",621300,161.3550910949707,44.966052779320435,uint8
